2
2
3
20
-0.157005	0.664848	 
-0.160897	0.694525	 
-0.163693	0.791414	 
-0.152109	0.876105	 
-0.115591	0.951808	 
-0.057820	1.011841	 
0.000368	1.037934	 
0.066963	1.053747	 
0.130314	1.055227	 
0.174171	1.050550	 
0.197358	1.041425	 
0.216629	1.028465	 
0.227891	1.017801	 
0.234522	1.007173	 
0.238467	0.995757	 
0.239679	0.979363	 
0.240000	0.960852	 
0.240000	0.946437	 
0.240000	0.940517	 
0.240000	0.940000	 
20
-0.090182	0.647160	 
-0.090841	0.656443	 
-0.091721	0.684565	 
-0.089806	0.725669	 
-0.085067	0.768274	 
-0.074491	0.820365	 
-0.061610	0.865217	 
-0.044087	0.899013	 
-0.022378	0.928443	 
0.003162	0.959188	 
0.040237	0.983431	 
0.076252	0.995775	 
0.102783	0.996381	 
0.130671	0.995905	 
0.172477	0.995730	 
0.203037	0.989855	 
0.220446	0.979389	 
0.231401	0.961597	 
0.238163	0.943742	 
0.240000	0.940000	 
20
-0.274927	0.723809	 
-0.274189	0.746331	 
-0.263563	0.815578	 
-0.244922	0.875652	 
-0.226170	0.934810	 
-0.201265	0.986780	 
-0.171963	1.035942	 
-0.131932	1.079739	 
-0.083220	1.113439	 
-0.035650	1.128706	 
0.025112	1.134512	 
0.094784	1.133258	 
0.139607	1.121477	 
0.187548	1.097075	 
0.228234	1.065445	 
0.247781	1.033318	 
0.254929	0.996150	 
0.252024	0.957621	 
0.242586	0.940406	 
0.240000	0.940000	 
3
20
0.844930	0.822052	 
0.844930	0.818531	 
0.844881	0.783439	 
0.841886	0.740447	 
0.830914	0.692736	 
0.813602	0.642430	 
0.781140	0.584890	 
0.749299	0.530308	 
0.719451	0.478314	 
0.686680	0.436603	 
0.652898	0.406058	 
0.616215	0.380326	 
0.588863	0.365291	 
0.559208	0.351403	 
0.517461	0.341107	 
0.478997	0.337194	 
0.451924	0.333895	 
0.409972	0.331115	 
0.363830	0.330000	 
0.350000	0.330000	 
20
0.919745	0.764502	 
0.919467	0.751202	 
0.915755	0.703399	 
0.907481	0.655364	 
0.896988	0.609427	 
0.884300	0.560125	 
0.860634	0.507283	 
0.829215	0.457125	 
0.784722	0.420976	 
0.738691	0.390970	 
0.700530	0.372715	 
0.659126	0.360062	 
0.621636	0.351930	 
0.578912	0.342595	 
0.541204	0.336857	 
0.490197	0.334305	 
0.421655	0.330565	 
0.374254	0.330000	 
0.354254	0.330000	 
0.350000	0.330000	 
20
0.738462	0.804787	 
0.738462	0.804787	 
0.737677	0.789615	 
0.732446	0.746976	 
0.722244	0.710091	 
0.698439	0.663528	 
0.661555	0.611733	 
0.623886	0.564124	 
0.592756	0.521223	 
0.568690	0.487739	 
0.543054	0.456872	 
0.512448	0.428097	 
0.491521	0.411616	 
0.467454	0.394351	 
0.430832	0.373947	 
0.402580	0.357729	 
0.382699	0.345695	 
0.367003	0.336017	 
0.354447	0.330785	 
0.350000	0.330000	 
