2
2
3
20
-0.603958	1.605354	 
-0.602941	1.532141	 
-0.588922	1.411544	 
-0.510666	1.270511	 
-0.402830	1.221872	 
-0.358770	1.301474	 
-0.329627	1.405766	 
-0.311610	1.488294	 
-0.279448	1.580654	 
-0.226052	1.682318	 
-0.182507	1.734257	 
-0.142207	1.774459	 
-0.105077	1.794417	 
-0.059760	1.798761	 
-0.026344	1.787011	 
0.012806	1.754976	 
0.053906	1.710862	 
0.074413	1.664328	 
0.093763	1.602302	 
0.110000	1.570000	 
20
-0.538457	1.623031	 
-0.534401	1.616755	 
-0.506646	1.578262	 
-0.487637	1.561302	 
-0.459534	1.526017	 
-0.433082	1.507490	 
-0.397538	1.532278	 
-0.362074	1.587239	 
-0.335500	1.646296	 
-0.307896	1.717600	 
-0.278142	1.789737	 
-0.216932	1.873694	 
-0.086255	1.925384	 
0.035974	1.917492	 
0.082428	1.865537	 
0.093879	1.798549	 
0.099365	1.730150	 
0.101565	1.668716	 
0.103809	1.617584	 
0.110000	1.570000	 
20
-0.645441	1.194367	 
-0.622766	1.155425	 
-0.582714	1.097769	 
-0.531113	1.047519	 
-0.435497	0.999881	 
-0.391908	1.034601	 
-0.347765	1.108754	 
-0.313517	1.183274	 
-0.277974	1.269985	 
-0.243423	1.356091	 
-0.194542	1.458067	 
-0.146349	1.521133	 
-0.091056	1.565654	 
-0.043020	1.587022	 
-0.014727	1.595155	 
0.026883	1.596515	 
0.051789	1.596302	 
0.071601	1.586789	 
0.097599	1.573961	 
0.110000	1.570000	 
3
20
0.911001	2.441395	 
0.884913	2.433589	 
0.846819	2.391327	 
0.816608	2.314728	 
0.806132	2.232303	 
0.804016	2.137910	 
0.804916	2.040653	 
0.807767	1.959264	 
0.815721	1.873701	 
0.828945	1.771006	 
0.844187	1.677261	 
0.862904	1.531121	 
0.875119	1.395250	 
0.878252	1.241648	 
0.875535	1.111271	 
0.865339	0.987553	 
0.844501	0.897233	 
0.821517	0.828998	 
0.800483	0.779800	 
0.780000	0.740000	 
20
1.090037	2.383946	 
1.064363	2.374479	 
1.016684	2.311282	 
0.990578	2.225889	 
0.973372	2.138464	 
0.967104	2.050260	 
0.965585	1.920318	 
0.965585	1.806496	 
0.965962	1.704447	 
0.968883	1.588645	 
0.969952	1.481648	 
0.969940	1.382166	 
0.965361	1.272750	 
0.949347	1.162019	 
0.928326	1.062000	 
0.898725	0.956437	 
0.867426	0.868072	 
0.828004	0.789801	 
0.794267	0.750298	 
0.780000	0.740000	 
20
0.812750	2.498845	 
0.809353	2.496194	 
0.785103	2.455502	 
0.761484	2.380937	 
0.739089	2.285669	 
0.727316	2.194269	 
0.725603	2.066403	 
0.727819	1.938844	 
0.732940	1.835841	 
0.745606	1.724161	 
0.759947	1.598789	 
0.774918	1.483508	 
0.784862	1.360432	 
0.792337	1.235622	 
0.800924	1.129607	 
0.802425	1.036403	 
0.800055	0.954981	 
0.795272	0.857838	 
0.787831	0.779466	 
0.780000	0.740000	 
