2
2
3
42
0.213399	0.998195	 
0.214802	0.983621	 
0.218524	0.943791	 
0.223149	0.909363	 
0.226318	0.879423	 
0.227071	0.844289	 
0.225632	0.816007	 
0.223796	0.790639	 
0.219425	0.762560	 
0.212944	0.736278	 
0.201140	0.709620	 
0.187917	0.685752	 
0.177968	0.670973	 
0.171401	0.664410	 
0.164351	0.656773	 
0.155531	0.647774	 
0.145236	0.639081	 
0.135376	0.629262	 
0.122279	0.618145	 
0.109023	0.608547	 
0.099196	0.600178	 
0.085297	0.590770	 
0.071253	0.581423	 
0.063267	0.577316	 
0.052246	0.572233	 
0.037053	0.562731	 
0.020273	0.551759	 
0.006753	0.546419	 
-0.004211	0.543521	 
-0.018527	0.540096	 
-0.033322	0.538921	 
-0.048439	0.537940	 
-0.061634	0.536686	 
-0.074419	0.535458	 
-0.085521	0.534468	 
-0.100932	0.534507	 
-0.115098	0.531699	 
-0.124360	0.530005	 
-0.128193	0.530000	 
-0.130035	0.530000	 
-0.130000	0.530000	 
-0.130000	0.530000	 
42
0.135353	1.009342	 
0.135353	1.009342	 
0.135353	1.009432	 
0.136248	0.994359	 
0.137865	0.976807	 
0.140760	0.959160	 
0.143182	0.944522	 
0.144206	0.926309	 
0.145808	0.910020	 
0.147058	0.891623	 
0.147060	0.876977	 
0.147059	0.862823	 
0.145822	0.846970	 
0.143874	0.832181	 
0.139595	0.816164	 
0.136313	0.801543	 
0.133962	0.783645	 
0.127790	0.771352	 
0.123185	0.759186	 
0.116442	0.738795	 
0.108511	0.718798	 
0.100556	0.699250	 
0.090097	0.683357	 
0.079643	0.668193	 
0.068937	0.655342	 
0.057097	0.646083	 
0.043614	0.634975	 
0.029232	0.624698	 
0.015325	0.614090	 
0.001161	0.602946	 
-0.012420	0.594781	 
-0.023146	0.586583	 
-0.036684	0.578020	 
-0.051369	0.571174	 
-0.065310	0.562773	 
-0.081813	0.556099	 
-0.098933	0.548641	 
-0.106608	0.543310	 
-0.116462	0.536638	 
-0.123516	0.531039	 
-0.129552	0.529999	 
-0.130000	0.530000	 
42
0.074868	0.995965	 
0.074868	0.995965	 
0.074868	0.995967	 
0.075034	0.989738	 
0.079473	0.966832	 
0.084478	0.944085	 
0.085767	0.928911	 
0.086576	0.914498	 
0.087319	0.899924	 
0.088517	0.884453	 
0.088526	0.868960	 
0.088417	0.851750	 
0.086612	0.836807	 
0.085709	0.820283	 
0.080935	0.802234	 
0.078769	0.785328	 
0.076263	0.768407	 
0.069829	0.750523	 
0.064901	0.733569	 
0.059249	0.717825	 
0.051121	0.704105	 
0.041605	0.687728	 
0.035534	0.674681	 
0.026655	0.663019	 
0.017572	0.650784	 
0.007254	0.634555	 
-0.002997	0.620995	 
-0.016157	0.610260	 
-0.029112	0.600459	 
-0.043022	0.593044	 
-0.053093	0.586422	 
-0.059984	0.581198	 
-0.070217	0.577822	 
-0.077526	0.570841	 
-0.086851	0.564704	 
-0.095885	0.557919	 
-0.109471	0.548180	 
-0.121125	0.541081	 
-0.124327	0.535773	 
-0.128462	0.531763	 
-0.130005	0.529995	 
-0.130000	0.530000	 
3
42
0.652699	1.011637	 
0.651829	1.009980	 
0.648167	1.003074	 
0.643656	0.993721	 
0.638359	0.977330	 
0.631088	0.958254	 
0.624636	0.934784	 
0.621596	0.905161	 
0.621479	0.876652	 
0.621486	0.850889	 
0.622578	0.822128	 
0.623391	0.796603	 
0.625387	0.776959	 
0.628589	0.761178	 
0.631174	0.743217	 
0.638466	0.721150	 
0.650633	0.701741	 
0.662889	0.686943	 
0.673631	0.675599	 
0.687359	0.659936	 
0.702997	0.641877	 
0.718437	0.624432	 
0.733154	0.611421	 
0.751578	0.599327	 
